,Product ID,Product Name,Category,Price
4426,4427,Product 4427,Sports,428.69
4427,4428,Product 4428,Electronics,20.76
4428,4429,Product 4429,Electronics,412.33
4429,4430,Product 4430,Books,385.05
4430,4431,Product 4431,Sports,364.25
4431,4432,Product 4432,Home Goods,40.65
4432,4433,Product 4433,Home Goods,90.77
4433,4434,Product 4434,Electronics,363.54
4434,4435,Product 4435,Electronics,399.63
4435,4436,Product 4436,Electronics,125.36
4436,4437,Product 4437,Sports,128.54
4437,4438,Product 4438,Books,85.95
4438,4439,Product 4439,Sports,111.88
4439,4440,Product 4440,Sports,370.66
4440,4441,Product 4441,Books,487.04
4441,4442,Product 4442,Electronics,71.62
4442,4443,Product 4443,Clothing,357.8
4443,4444,Product 4444,Clothing,482.44
4444,4445,Product 4445,Books,496.91
4445,4446,Product 4446,Electronics,208.89
4446,4447,Product 4447,Clothing,137.23
4447,4448,Product 4448,Clothing,59.59
4448,4449,Product 4449,Home Goods,174.5
4449,4450,Product 4450,Home Goods,261.78
4450,4451,Product 4451,Clothing,490.47
4451,4452,Product 4452,Home Goods,71.99
4452,4453,Product 4453,Sports,109.15
4453,4454,Product 4454,Electronics,56.9
4454,4455,Product 4455,Electronics,272.94
4455,4456,Product 4456,Books,109.47
4456,4457,Product 4457,Home Goods,21.46
4457,4458,Product 4458,Books,241.7
4458,4459,Product 4459,Home Goods,414.39
4459,4460,Product 4460,Sports,97.33
4460,4461,Product 4461,Sports,280.92
4461,4462,Product 4462,Electronics,390.02
4462,4463,Product 4463,Home Goods,258.65
4463,4464,Product 4464,Sports,371.45
4464,4465,Product 4465,Sports,392.79
4465,4466,Product 4466,Clothing,350.88
4466,4467,Product 4467,Electronics,447.29
4467,4468,Product 4468,Home Goods,453.01
4468,4469,Product 4469,Clothing,287.17
4469,4470,Product 4470,Clothing,311.93
4470,4471,Product 4471,Clothing,492.03
4471,4472,Product 4472,Clothing,317.49
4472,4473,Product 4473,Home Goods,409.92
4473,4474,Product 4474,Home Goods,16.08
4474,4475,Product 4475,Home Goods,358.52
4475,4476,Product 4476,Home Goods,172.38
4476,4477,Product 4477,Home Goods,368.78
4477,4478,Product 4478,Home Goods,30.39
4478,4479,Product 4479,Books,264.8
4479,4480,Product 4480,Sports,418.95
4480,4481,Product 4481,Sports,113.08
4481,4482,Product 4482,Clothing,425.85
4482,4483,Product 4483,Clothing,120.58
4483,4484,Product 4484,Clothing,390.7
4484,4485,Product 4485,Clothing,8.47
4485,4486,Product 4486,Home Goods,321.13
4486,4487,Product 4487,Sports,218.53
4487,4488,Product 4488,Home Goods,360.84
4488,4489,Product 4489,Home Goods,83.2
4489,4490,Product 4490,Books,340.41
4490,4491,Product 4491,Sports,332.28
4491,4492,Product 4492,Sports,112.11
4492,4493,Product 4493,Electronics,248.31
4493,4494,Product 4494,Electronics,351.07
4494,4495,Product 4495,Books,244.55
4495,4496,Product 4496,Books,167.48
4496,4497,Product 4497,Home Goods,45.56
4497,4498,Product 4498,Electronics,191.87
4498,4499,Product 4499,Electronics,444.52
4499,4500,Product 4500,Clothing,51.02
4500,4501,Product 4501,Sports,42.33
4501,4502,Product 4502,Electronics,264.12
4502,4503,Product 4503,Electronics,380.83
4503,4504,Product 4504,Clothing,295.83
4504,4505,Product 4505,Sports,203.11
4505,4506,Product 4506,Sports,23.76
4506,4507,Product 4507,Clothing,296.92
4507,4508,Product 4508,Sports,343.38
4508,4509,Product 4509,Electronics,41.22
4509,4510,Product 4510,Sports,118.69
4510,4511,Product 4511,Books,466.91
4511,4512,Product 4512,Books,31.32
4512,4513,Product 4513,Books,37.96
4513,4514,Product 4514,Sports,302.93
4514,4515,Product 4515,Electronics,336.95
4515,4516,Product 4516,Clothing,89.41
4516,4517,Product 4517,Electronics,358.9
4517,4518,Product 4518,Books,384.65
4518,4519,Product 4519,Sports,110.04
4519,4520,Product 4520,Home Goods,149.03
4520,4521,Product 4521,Electronics,71.09
4521,4522,Product 4522,Sports,82.37
4522,4523,Product 4523,Books,12.87
4523,4524,Product 4524,Books,440.89
4524,4525,Product 4525,Electronics,253.32
4525,4526,Product 4526,Sports,139.31
4526,4527,Product 4527,Sports,110.55
4527,4528,Product 4528,Electronics,71.25
4528,4529,Product 4529,Sports,327.64
4529,4530,Product 4530,Books,285.48
4530,4531,Product 4531,Books,256.52
4531,4532,Product 4532,Home Goods,52.53
4532,4533,Product 4533,Books,277.75
4533,4534,Product 4534,Books,310.41
4534,4535,Product 4535,Home Goods,104.21
4535,4536,Product 4536,Sports,78.87
4536,4537,Product 4537,Books,412.83
4537,4538,Product 4538,Sports,407.75
4538,4539,Product 4539,Sports,414.99
4539,4540,Product 4540,Books,464.11
4540,4541,Product 4541,Books,258.57
4541,4542,Product 4542,Books,42.73
4542,4543,Product 4543,Home Goods,87.49
4543,4544,Product 4544,Home Goods,246.96
4544,4545,Product 4545,Electronics,347.1
4545,4546,Product 4546,Home Goods,401.69
4546,4547,Product 4547,Books,37.29
4547,4548,Product 4548,Home Goods,91.05
4548,4549,Product 4549,Sports,293.91
4549,4550,Product 4550,Clothing,286.66
4550,4551,Product 4551,Books,136.0
4551,4552,Product 4552,Clothing,361.96
4552,4553,Product 4553,Clothing,357.88
4553,4554,Product 4554,Electronics,38.52
4554,4555,Product 4555,Clothing,303.62
4555,4556,Product 4556,Electronics,117.31
4556,4557,Product 4557,Home Goods,56.67
4557,4558,Product 4558,Books,263.22
4558,4559,Product 4559,Clothing,47.87
4559,4560,Product 4560,Home Goods,314.1
4560,4561,Product 4561,Books,340.22
4561,4562,Product 4562,Clothing,437.41
4562,4563,Product 4563,Books,95.72
4563,4564,Product 4564,Home Goods,307.68
4564,4565,Product 4565,Home Goods,368.31
4565,4566,Product 4566,Sports,268.56
4566,4567,Product 4567,Electronics,122.76
4567,4568,Product 4568,Sports,354.49
4568,4569,Product 4569,Books,43.68
4569,4570,Product 4570,Books,258.96
4570,4571,Product 4571,Home Goods,10.26
4571,4572,Product 4572,Clothing,236.37
4572,4573,Product 4573,Home Goods,187.76
4573,4574,Product 4574,Home Goods,320.22
4574,4575,Product 4575,Electronics,196.97
4575,4576,Product 4576,Books,332.68
4576,4577,Product 4577,Sports,399.82
4577,4578,Product 4578,Clothing,162.85
4578,4579,Product 4579,Clothing,190.46
4579,4580,Product 4580,Home Goods,277.61
4580,4581,Product 4581,Clothing,25.57
4581,4582,Product 4582,Sports,83.91
4582,4583,Product 4583,Clothing,78.51
4583,4584,Product 4584,Books,425.74
4584,4585,Product 4585,Home Goods,108.9
4585,4586,Product 4586,Electronics,453.17
4586,4587,Product 4587,Sports,336.93
4587,4588,Product 4588,Books,344.0
4588,4589,Product 4589,Clothing,259.62
4589,4590,Product 4590,Books,136.33
4590,4591,Product 4591,Electronics,385.03
4591,4592,Product 4592,Clothing,204.58
4592,4593,Product 4593,Books,250.69
4593,4594,Product 4594,Clothing,8.47
4594,4595,Product 4595,Home Goods,488.64
4595,4596,Product 4596,Electronics,316.95
4596,4597,Product 4597,Books,438.32
4597,4598,Product 4598,Electronics,149.51
4598,4599,Product 4599,Home Goods,466.31
4599,4600,Product 4600,Electronics,113.75
4600,4601,Product 4601,Books,332.02
4601,4602,Product 4602,Home Goods,411.61
4602,4603,Product 4603,Books,190.48
4603,4604,Product 4604,Electronics,104.3
4604,4605,Product 4605,Electronics,116.54
4605,4606,Product 4606,Clothing,166.3
4606,4607,Product 4607,Clothing,475.47
4607,4608,Product 4608,Sports,168.91
4608,4609,Product 4609,Electronics,301.41
4609,4610,Product 4610,Home Goods,490.47
4610,4611,Product 4611,Electronics,405.73
4611,4612,Product 4612,Clothing,38.98
4612,4613,Product 4613,Home Goods,389.4
4613,4614,Product 4614,Books,228.04
4614,4615,Product 4615,Books,493.03
4615,4616,Product 4616,Clothing,183.46
4616,4617,Product 4617,Books,268.67
4617,4618,Product 4618,Clothing,151.06
4618,4619,Product 4619,Sports,33.09
4619,4620,Product 4620,Clothing,82.97
4620,4621,Product 4621,Electronics,331.22
4621,4622,Product 4622,Clothing,172.19
4622,4623,Product 4623,Clothing,62.36
4623,4624,Product 4624,Books,64.29
4624,4625,Product 4625,Sports,66.55
4625,4626,Product 4626,Sports,264.9
4626,4627,Product 4627,Home Goods,264.17
4627,4628,Product 4628,Books,265.72
4628,4629,Product 4629,Books,317.48
4629,4630,Product 4630,Clothing,108.43
4630,4631,Product 4631,Home Goods,17.58
4631,4632,Product 4632,Sports,394.57
4632,4633,Product 4633,Clothing,8.69
4633,4634,Product 4634,Electronics,276.09
4634,4635,Product 4635,Sports,109.25
4635,4636,Product 4636,Sports,210.35
4636,4637,Product 4637,Sports,129.36
4637,4638,Product 4638,Sports,230.08
4638,4639,Product 4639,Books,410.68
4639,4640,Product 4640,Sports,187.39
4640,4641,Product 4641,Home Goods,36.31
4641,4642,Product 4642,Books,443.4
4642,4643,Product 4643,Home Goods,268.44
4643,4644,Product 4644,Home Goods,473.15
4644,4645,Product 4645,Sports,385.37
4645,4646,Product 4646,Sports,231.12
4646,4647,Product 4647,Sports,426.51
4647,4648,Product 4648,Home Goods,348.25
4648,4649,Product 4649,Home Goods,380.42
4649,4650,Product 4650,Electronics,110.3
4650,4651,Product 4651,Clothing,139.36
4651,4652,Product 4652,Home Goods,365.79
4652,4653,Product 4653,Home Goods,174.9
4653,4654,Product 4654,Sports,442.03
4654,4655,Product 4655,Clothing,415.87
4655,4656,Product 4656,Home Goods,91.33
4656,4657,Product 4657,Electronics,109.97
4657,4658,Product 4658,Clothing,295.91
4658,4659,Product 4659,Clothing,329.85
4659,4660,Product 4660,Electronics,440.76
4660,4661,Product 4661,Home Goods,23.82
4661,4662,Product 4662,Clothing,377.53
4662,4663,Product 4663,Clothing,337.92
4663,4664,Product 4664,Books,57.73
4664,4665,Product 4665,Sports,489.21
4665,4666,Product 4666,Clothing,492.37
4666,4667,Product 4667,Sports,27.01
4667,4668,Product 4668,Home Goods,151.24
4668,4669,Product 4669,Books,24.14
4669,4670,Product 4670,Sports,437.93
4670,4671,Product 4671,Books,408.72
4671,4672,Product 4672,Electronics,308.4
4672,4673,Product 4673,Clothing,15.87
4673,4674,Product 4674,Clothing,317.79
4674,4675,Product 4675,Sports,382.47
4675,4676,Product 4676,Electronics,10.45
4676,4677,Product 4677,Electronics,288.17
4677,4678,Product 4678,Electronics,378.74
4678,4679,Product 4679,Clothing,245.24
4679,4680,Product 4680,Clothing,367.6
4680,4681,Product 4681,Electronics,468.84
4681,4682,Product 4682,Electronics,26.01
4682,4683,Product 4683,Sports,302.82
4683,4684,Product 4684,Home Goods,227.89
4684,4685,Product 4685,Books,470.2
4685,4686,Product 4686,Clothing,442.28
4686,4687,Product 4687,Electronics,245.1
4687,4688,Product 4688,Sports,497.09
4688,4689,Product 4689,Clothing,495.41
4689,4690,Product 4690,Books,291.53
4690,4691,Product 4691,Books,463.76
4691,4692,Product 4692,Home Goods,34.05
4692,4693,Product 4693,Home Goods,318.67
4693,4694,Product 4694,Books,6.03
4694,4695,Product 4695,Electronics,383.7
4695,4696,Product 4696,Electronics,161.39
4696,4697,Product 4697,Clothing,482.46
4697,4698,Product 4698,Sports,169.28
4698,4699,Product 4699,Electronics,116.14
4699,4700,Product 4700,Sports,410.97
4700,4701,Product 4701,Clothing,379.91
4701,4702,Product 4702,Sports,429.66
4702,4703,Product 4703,Clothing,249.66
4703,4704,Product 4704,Clothing,266.79
4704,4705,Product 4705,Electronics,253.94
4705,4706,Product 4706,Electronics,60.24
4706,4707,Product 4707,Home Goods,239.52
4707,4708,Product 4708,Clothing,479.59
4708,4709,Product 4709,Sports,486.79
4709,4710,Product 4710,Clothing,152.87
4710,4711,Product 4711,Clothing,477.7
4711,4712,Product 4712,Sports,210.55
4712,4713,Product 4713,Home Goods,349.97
4713,4714,Product 4714,Clothing,360.64
4714,4715,Product 4715,Sports,309.81
4715,4716,Product 4716,Clothing,417.44
4716,4717,Product 4717,Books,43.31
4717,4718,Product 4718,Books,351.38
4718,4719,Product 4719,Clothing,39.01
4719,4720,Product 4720,Clothing,128.08
4720,4721,Product 4721,Sports,94.13
4721,4722,Product 4722,Books,411.34
4722,4723,Product 4723,Home Goods,179.38
4723,4724,Product 4724,Clothing,36.36
4724,4725,Product 4725,Sports,317.1
4725,4726,Product 4726,Sports,459.06
4726,4727,Product 4727,Home Goods,255.3
4727,4728,Product 4728,Sports,463.26
4728,4729,Product 4729,Home Goods,179.21
4729,4730,Product 4730,Sports,323.13
4730,4731,Product 4731,Home Goods,485.17
4731,4732,Product 4732,Sports,123.35
4732,4733,Product 4733,Home Goods,259.81
4733,4734,Product 4734,Electronics,112.29
4734,4735,Product 4735,Electronics,99.83
4735,4736,Product 4736,Clothing,457.86
4736,4737,Product 4737,Clothing,274.25
4737,4738,Product 4738,Electronics,235.84
4738,4739,Product 4739,Clothing,270.95
4739,4740,Product 4740,Electronics,291.19
4740,4741,Product 4741,Books,280.47
4741,4742,Product 4742,Electronics,86.78
4742,4743,Product 4743,Electronics,240.12
4743,4744,Product 4744,Electronics,388.69
4744,4745,Product 4745,Sports,222.34
4745,4746,Product 4746,Clothing,17.2
4746,4747,Product 4747,Books,397.86
4747,4748,Product 4748,Clothing,322.1
4748,4749,Product 4749,Books,281.15
4749,4750,Product 4750,Home Goods,94.98
4750,4751,Product 4751,Clothing,122.62
4751,4752,Product 4752,Electronics,76.22
4752,4753,Product 4753,Sports,146.69
4753,4754,Product 4754,Books,48.95
4754,4755,Product 4755,Electronics,24.46
4755,4756,Product 4756,Clothing,135.37
4756,4757,Product 4757,Electronics,312.86
4757,4758,Product 4758,Electronics,190.11
4758,4759,Product 4759,Sports,140.49
4759,4760,Product 4760,Clothing,462.72
4760,4761,Product 4761,Home Goods,152.67
4761,4762,Product 4762,Electronics,451.64
4762,4763,Product 4763,Electronics,279.67
4763,4764,Product 4764,Clothing,252.03
4764,4765,Product 4765,Books,96.62
4765,4766,Product 4766,Electronics,256.81
4766,4767,Product 4767,Home Goods,116.95
4767,4768,Product 4768,Home Goods,256.54
4768,4769,Product 4769,Electronics,34.6
4769,4770,Product 4770,Clothing,384.68
4770,4771,Product 4771,Electronics,299.27
4771,4772,Product 4772,Books,266.82
4772,4773,Product 4773,Sports,436.47
4773,4774,Product 4774,Clothing,86.83
4774,4775,Product 4775,Clothing,187.17
4775,4776,Product 4776,Books,388.66
4776,4777,Product 4777,Sports,324.54
4777,4778,Product 4778,Electronics,53.68
4778,4779,Product 4779,Books,319.9
4779,4780,Product 4780,Sports,497.32
4780,4781,Product 4781,Home Goods,285.67
4781,4782,Product 4782,Home Goods,106.2
4782,4783,Product 4783,Home Goods,5.98
4783,4784,Product 4784,Electronics,147.75
4784,4785,Product 4785,Home Goods,403.58
4785,4786,Product 4786,Electronics,391.6
4786,4787,Product 4787,Sports,315.0
4787,4788,Product 4788,Home Goods,267.66
4788,4789,Product 4789,Home Goods,276.74
4789,4790,Product 4790,Clothing,210.68
4790,4791,Product 4791,Clothing,135.45
4791,4792,Product 4792,Books,452.47
4792,4793,Product 4793,Electronics,454.27
4793,4794,Product 4794,Electronics,85.22
4794,4795,Product 4795,Clothing,91.86
4795,4796,Product 4796,Home Goods,356.69
4796,4797,Product 4797,Electronics,30.83
4797,4798,Product 4798,Home Goods,278.08
4798,4799,Product 4799,Home Goods,72.29
4799,4800,Product 4800,Home Goods,241.85
4800,4801,Product 4801,Home Goods,254.02
4801,4802,Product 4802,Sports,97.29
4802,4803,Product 4803,Electronics,10.39
4803,4804,Product 4804,Clothing,263.51
4804,4805,Product 4805,Sports,226.6
4805,4806,Product 4806,Sports,79.85
4806,4807,Product 4807,Books,79.23
4807,4808,Product 4808,Sports,69.0
4808,4809,Product 4809,Home Goods,103.14
4809,4810,Product 4810,Sports,296.68
4810,4811,Product 4811,Home Goods,143.01
4811,4812,Product 4812,Home Goods,262.21
4812,4813,Product 4813,Home Goods,455.52
4813,4814,Product 4814,Home Goods,449.07
4814,4815,Product 4815,Home Goods,402.07
4815,4816,Product 4816,Electronics,248.89
4816,4817,Product 4817,Clothing,160.53
4817,4818,Product 4818,Home Goods,446.73
4818,4819,Product 4819,Electronics,49.39
4819,4820,Product 4820,Clothing,486.97
4820,4821,Product 4821,Sports,117.11
4821,4822,Product 4822,Home Goods,99.19
4822,4823,Product 4823,Electronics,358.33
4823,4824,Product 4824,Home Goods,144.07
4824,4825,Product 4825,Books,352.96
4825,4826,Product 4826,Books,147.69
4826,4827,Product 4827,Home Goods,159.18
4827,4828,Product 4828,Books,173.33
4828,4829,Product 4829,Electronics,246.05
4829,4830,Product 4830,Books,281.31
4830,4831,Product 4831,Home Goods,26.38
4831,4832,Product 4832,Books,151.72
4832,4833,Product 4833,Electronics,85.46
4833,4834,Product 4834,Books,233.85
4834,4835,Product 4835,Electronics,390.18
4835,4836,Product 4836,Home Goods,98.33
4836,4837,Product 4837,Electronics,65.3
4837,4838,Product 4838,Books,59.49
4838,4839,Product 4839,Electronics,367.42
4839,4840,Product 4840,Books,429.59
4840,4841,Product 4841,Home Goods,273.76
4841,4842,Product 4842,Books,158.25
4842,4843,Product 4843,Electronics,249.13
4843,4844,Product 4844,Electronics,91.05
4844,4845,Product 4845,Electronics,334.53
4845,4846,Product 4846,Sports,223.61
4846,4847,Product 4847,Clothing,318.15
4847,4848,Product 4848,Home Goods,263.46
4848,4849,Product 4849,Electronics,463.93
4849,4850,Product 4850,Sports,66.71
4850,4851,Product 4851,Sports,248.82
4851,4852,Product 4852,Clothing,497.61
4852,4853,Product 4853,Home Goods,332.34
4853,4854,Product 4854,Home Goods,483.0
4854,4855,Product 4855,Electronics,298.33
4855,4856,Product 4856,Home Goods,339.95
4856,4857,Product 4857,Electronics,241.1
4857,4858,Product 4858,Clothing,303.26
4858,4859,Product 4859,Clothing,25.58
4859,4860,Product 4860,Home Goods,146.13
4860,4861,Product 4861,Books,289.62
4861,4862,Product 4862,Sports,218.75
4862,4863,Product 4863,Clothing,458.06
4863,4864,Product 4864,Clothing,384.29
4864,4865,Product 4865,Electronics,435.89
4865,4866,Product 4866,Clothing,435.17
4866,4867,Product 4867,Clothing,396.32
4867,4868,Product 4868,Electronics,172.79
4868,4869,Product 4869,Sports,220.23
4869,4870,Product 4870,Clothing,7.76
4870,4871,Product 4871,Clothing,235.7
4871,4872,Product 4872,Clothing,144.33
4872,4873,Product 4873,Clothing,426.88
4873,4874,Product 4874,Sports,305.42
4874,4875,Product 4875,Clothing,341.18
4875,4876,Product 4876,Clothing,303.69
4876,4877,Product 4877,Books,395.78
4877,4878,Product 4878,Clothing,386.94
4878,4879,Product 4879,Electronics,399.22
4879,4880,Product 4880,Books,252.45
4880,4881,Product 4881,Sports,334.7
4881,4882,Product 4882,Home Goods,470.76
4882,4883,Product 4883,Electronics,57.31
4883,4884,Product 4884,Clothing,179.82
4884,4885,Product 4885,Clothing,278.93
4885,4886,Product 4886,Electronics,141.6
4886,4887,Product 4887,Electronics,222.96
4887,4888,Product 4888,Sports,418.48
4888,4889,Product 4889,Home Goods,58.5
4889,4890,Product 4890,Books,133.83
4890,4891,Product 4891,Clothing,115.82
4891,4892,Product 4892,Clothing,43.92
4892,4893,Product 4893,Electronics,70.58
4893,4894,Product 4894,Home Goods,257.83
4894,4895,Product 4895,Sports,362.27
4895,4896,Product 4896,Sports,394.89
4896,4897,Product 4897,Home Goods,403.98
4897,4898,Product 4898,Clothing,57.93
4898,4899,Product 4899,Books,32.64
4899,4900,Product 4900,Clothing,408.01
4900,4901,Product 4901,Home Goods,339.96
4901,4902,Product 4902,Sports,462.5
4902,4903,Product 4903,Electronics,103.67
4903,4904,Product 4904,Electronics,11.1
4904,4905,Product 4905,Sports,318.8
4905,4906,Product 4906,Books,266.71
4906,4907,Product 4907,Books,347.6
4907,4908,Product 4908,Sports,301.65
4908,4909,Product 4909,Sports,375.61
4909,4910,Product 4910,Electronics,122.83
4910,4911,Product 4911,Sports,20.17
4911,4912,Product 4912,Home Goods,447.8
4912,4913,Product 4913,Electronics,102.3
4913,4914,Product 4914,Sports,214.49
4914,4915,Product 4915,Electronics,65.84
4915,4916,Product 4916,Books,236.25
4916,4917,Product 4917,Electronics,5.81
4917,4918,Product 4918,Clothing,220.6
4918,4919,Product 4919,Electronics,118.9
4919,4920,Product 4920,Home Goods,196.27
4920,4921,Product 4921,Electronics,187.98
4921,4922,Product 4922,Clothing,336.26
4922,4923,Product 4923,Sports,85.84
4923,4924,Product 4924,Home Goods,32.3
4924,4925,Product 4925,Electronics,468.54
4925,4926,Product 4926,Clothing,384.95
4926,4927,Product 4927,Electronics,51.61
4927,4928,Product 4928,Clothing,251.85
4928,4929,Product 4929,Home Goods,230.37
4929,4930,Product 4930,Clothing,428.47
4930,4931,Product 4931,Clothing,276.82
4931,4932,Product 4932,Books,491.47
4932,4933,Product 4933,Books,138.78
4933,4934,Product 4934,Electronics,226.31
4934,4935,Product 4935,Books,96.83
4935,4936,Product 4936,Electronics,329.8
4936,4937,Product 4937,Home Goods,178.83
4937,4938,Product 4938,Books,398.2
4938,4939,Product 4939,Clothing,383.8
4939,4940,Product 4940,Sports,466.42
4940,4941,Product 4941,Sports,257.08
4941,4942,Product 4942,Clothing,134.39
4942,4943,Product 4943,Clothing,451.14
4943,4944,Product 4944,Books,473.48
4944,4945,Product 4945,Clothing,20.63
4945,4946,Product 4946,Home Goods,433.33
4946,4947,Product 4947,Sports,356.15
4947,4948,Product 4948,Home Goods,451.25
4948,4949,Product 4949,Electronics,78.67
4949,4950,Product 4950,Sports,278.22
4950,4951,Product 4951,Electronics,496.87
4951,4952,Product 4952,Electronics,472.14
4952,4953,Product 4953,Sports,233.12
4953,4954,Product 4954,Clothing,488.36
4954,4955,Product 4955,Electronics,188.55
4955,4956,Product 4956,Clothing,413.95
4956,4957,Product 4957,Sports,319.86
4957,4958,Product 4958,Books,483.59
4958,4959,Product 4959,Home Goods,289.11
4959,4960,Product 4960,Electronics,16.89
4960,4961,Product 4961,Sports,168.84
4961,4962,Product 4962,Books,13.25
4962,4963,Product 4963,Books,137.69
4963,4964,Product 4964,Electronics,323.82
4964,4965,Product 4965,Electronics,406.63
4965,4966,Product 4966,Sports,156.71
4966,4967,Product 4967,Clothing,203.0
4967,4968,Product 4968,Home Goods,143.81
4968,4969,Product 4969,Sports,400.96
4969,4970,Product 4970,Electronics,205.38
4970,4971,Product 4971,Clothing,416.44
4971,4972,Product 4972,Clothing,242.21
4972,4973,Product 4973,Sports,448.75
4973,4974,Product 4974,Electronics,320.1
4974,4975,Product 4975,Clothing,159.02
4975,4976,Product 4976,Sports,246.44
4976,4977,Product 4977,Home Goods,26.59
4977,4978,Product 4978,Home Goods,323.91
4978,4979,Product 4979,Books,157.1
4979,4980,Product 4980,Clothing,107.8
4980,4981,Product 4981,Sports,167.74
4981,4982,Product 4982,Books,31.2
4982,4983,Product 4983,Books,245.5
4983,4984,Product 4984,Clothing,410.53
4984,4985,Product 4985,Sports,307.62
4985,4986,Product 4986,Books,22.07
4986,4987,Product 4987,Electronics,183.08
4987,4988,Product 4988,Books,173.01
4988,4989,Product 4989,Sports,65.15
4989,4990,Product 4990,Clothing,448.25
4990,4991,Product 4991,Home Goods,214.93
4991,4992,Product 4992,Sports,147.08
4992,4993,Product 4993,Books,296.72
4993,4994,Product 4994,Electronics,40.74
4994,4995,Product 4995,Home Goods,85.02
4995,4996,Product 4996,Electronics,163.99
4996,4997,Product 4997,Clothing,77.79
4997,4998,Product 4998,Electronics,427.81
4998,4999,Product 4999,Home Goods,399.47
4999,5000,Product 5000,Books,85.43
5000,5001,Product 5001,Clothing,150.63
5001,5002,Product 5002,Books,83.03
5002,5003,Product 5003,Books,57.45
5003,5004,Product 5004,Sports,29.23
5004,5005,Product 5005,Home Goods,54.19
5005,5006,Product 5006,Books,306.26
5006,5007,Product 5007,Sports,419.54
5007,5008,Product 5008,Sports,26.91
5008,5009,Product 5009,Books,445.71
5009,5010,Product 5010,Home Goods,332.41
5010,5011,Product 5011,Clothing,314.08
5011,5012,Product 5012,Electronics,97.11
5012,5013,Product 5013,Clothing,152.0
5013,5014,Product 5014,Sports,329.62
5014,5015,Product 5015,Sports,452.68
5015,5016,Product 5016,Electronics,243.23
5016,5017,Product 5017,Home Goods,59.56
5017,5018,Product 5018,Books,37.31
5018,5019,Product 5019,Clothing,186.37
5019,5020,Product 5020,Books,239.27
5020,5021,Product 5021,Books,268.03
5021,5022,Product 5022,Home Goods,460.26
5022,5023,Product 5023,Home Goods,441.75
5023,5024,Product 5024,Home Goods,483.98
5024,5025,Product 5025,Sports,433.91
5025,5026,Product 5026,Home Goods,145.61
5026,5027,Product 5027,Clothing,428.41
5027,5028,Product 5028,Home Goods,331.74
5028,5029,Product 5029,Electronics,245.63
5029,5030,Product 5030,Sports,73.53
5030,5031,Product 5031,Sports,96.38
5031,5032,Product 5032,Electronics,327.23
5032,5033,Product 5033,Clothing,61.86
5033,5034,Product 5034,Books,348.52
5034,5035,Product 5035,Home Goods,363.32
5035,5036,Product 5036,Sports,301.29
5036,5037,Product 5037,Sports,415.59
5037,5038,Product 5038,Sports,230.66
5038,5039,Product 5039,Clothing,416.78
5039,5040,Product 5040,Clothing,107.14
5040,5041,Product 5041,Electronics,410.9
5041,5042,Product 5042,Electronics,95.5
5042,5043,Product 5043,Sports,466.62
5043,5044,Product 5044,Home Goods,416.03
5044,5045,Product 5045,Books,110.05
5045,5046,Product 5046,Sports,276.11
5046,5047,Product 5047,Sports,63.57
5047,5048,Product 5048,Sports,26.73
5048,5049,Product 5049,Books,6.73
5049,5050,Product 5050,Home Goods,183.91
5050,5051,Product 5051,Home Goods,382.87
5051,5052,Product 5052,Electronics,86.76
5052,5053,Product 5053,Sports,242.21
5053,5054,Product 5054,Home Goods,18.28
5054,5055,Product 5055,Sports,28.13
5055,5056,Product 5056,Sports,257.85
5056,5057,Product 5057,Home Goods,466.63
5057,5058,Product 5058,Home Goods,384.85
5058,5059,Product 5059,Clothing,106.14
5059,5060,Product 5060,Clothing,352.96
5060,5061,Product 5061,Books,495.53
5061,5062,Product 5062,Home Goods,218.33
5062,5063,Product 5063,Sports,102.88
5063,5064,Product 5064,Sports,393.56
5064,5065,Product 5065,Books,22.64
5065,5066,Product 5066,Electronics,70.1
5066,5067,Product 5067,Home Goods,87.76
5067,5068,Product 5068,Electronics,64.54
5068,5069,Product 5069,Sports,224.31
5069,5070,Product 5070,Sports,177.16
5070,5071,Product 5071,Sports,147.96
5071,5072,Product 5072,Sports,106.03
5072,5073,Product 5073,Electronics,352.16
5073,5074,Product 5074,Electronics,11.13
5074,5075,Product 5075,Books,243.39
5075,5076,Product 5076,Clothing,282.75
5076,5077,Product 5077,Home Goods,16.97
5077,5078,Product 5078,Sports,170.2
5078,5079,Product 5079,Sports,120.74
5079,5080,Product 5080,Home Goods,35.77
5080,5081,Product 5081,Clothing,379.67
5081,5082,Product 5082,Sports,226.11
5082,5083,Product 5083,Books,182.45
5083,5084,Product 5084,Books,276.84
5084,5085,Product 5085,Sports,431.48
5085,5086,Product 5086,Sports,453.24
5086,5087,Product 5087,Books,211.69
5087,5088,Product 5088,Electronics,165.89
5088,5089,Product 5089,Books,147.76
5089,5090,Product 5090,Books,358.41
5090,5091,Product 5091,Home Goods,393.28
5091,5092,Product 5092,Home Goods,89.31
5092,5093,Product 5093,Sports,488.62
5093,5094,Product 5094,Home Goods,477.54
5094,5095,Product 5095,Home Goods,9.58
5095,5096,Product 5096,Home Goods,179.82
5096,5097,Product 5097,Sports,201.54
5097,5098,Product 5098,Sports,11.91
5098,5099,Product 5099,Books,309.85
5099,5100,Product 5100,Electronics,432.03
5100,5101,Product 5101,Sports,200.81
5101,5102,Product 5102,Electronics,111.38
5102,5103,Product 5103,Home Goods,195.52
